business;name;price range;review count;lat;lon;addr;city;state;categories
/biz/amandas-kitchen-brooklyn;Amanda’s Kitchen;Under $10;17;40.702064592;-73.9236524974;264 Suydam St Brooklyn NY 11237;Brooklyn;NY;spanish
/biz/bills-restaurant-ridgewood;Bill’s Restaurant;Under $10;22;40.6962025;-73.9048803;985 Wyckoff Ave Ridgewood NY 11385;Ridgewood;NY;diners,breakfast_brunch
/biz/dillingers-brooklyn;Dillinger’s;$11-30;128;40.6991442;-73.9315788;146 Evergreen Ave Brooklyn NY 11206;Brooklyn;NY;coffee,breakfast_brunch
/biz/l-imprimerie-bushwick;L’imprimerie;$11-30;91;40.6991978;-73.9128149;1524 Myrtle Ave Bushwick NY 11237;Bushwick;NY;bakeries,coffee,breakfast_brunch
/biz/lucys-vietnamese-kitchen-bushwick-2;Lucy’s Vietnamese Kitchen;$11-30;215;40.699637;-73.916004;262 Irving Ave Bushwick NY 11237;Bushwick;NY;vietnamese,sandwiches,soup
/biz/mama-bellas-brooklyn;Mama Bella’s;$11-30;22;40.7018301;-73.9366852;457 Bushwick Ave Brooklyn NY 11206;Brooklyn;NY;italian,spanish,seafood
/biz/montanas-trail-house-brooklyn;Montana’s Trail House;$11-30;244;40.7076678;-73.9217904;445 Troutman St Brooklyn NY 11237;Brooklyn;NY;cocktailbars,breakfast_brunch,comfortfood
/biz/robertas-brooklyn-2;Roberta’s;$11-30;1930;40.7050435343;-73.9335712337;261 Moore St Brooklyn NY 11206;Brooklyn;NY;pizza,italian
/biz/tonys-pizzeria-and-restaurant-brooklyn-3;Tony’s Pizzeria & Restaurant;Under $10;195;40.699286;-73.918724;443 Knickerbocker Ave Brooklyn NY 11237;Brooklyn;NY;pizza,italian
/biz/chens-garden-brooklyn;Chen’s Garden;Under $10;4;40.6502638;-73.8908636;11046 Flatlands Ave Brooklyn NY 11207;Brooklyn;NY;chinese
/biz/fishermans-cove-brooklyn-6;Fisherman’s Cove;Under $10;9;40.6451077;-73.9027485;1420 Rockaway Pkwy Brooklyn NY 11236;Brooklyn;NY;caribbean,chickenshop,breakfast_brunch
/biz/mcdonalds-brooklyn-34;McDonald’s;Under $10;9;40.6331097;-73.8899758;2028 Rockaway Pkwy Brooklyn NY 11236;Brooklyn;NY;burgers,hotdogs
/biz/mcdonalds-brooklyn-50;McDonald’s;Under $10;5;40.644542;-73.901252;1467 Rockaway Pkwy Brooklyn NY 11236;Brooklyn;NY;hotdogs,burgers
/biz/mcdonalds-brooklyn-83;McDonald’s;Under $10;8;40.644542;-73.901252;1467 Rockaway Pkwy Brooklyn NY 11236;Brooklyn;NY;hotdogs,burgers
/biz/whats-a-bagel-brooklyn;What’s A Bagel;$11-30;6;40.6508239;-73.8900132;11112 Flatlands Ave Brooklyn NY 11207;Brooklyn;NY;bagels,breakfast_brunch
/biz/ferdinandos-focacceria-new-york;Ferdinando’s Focacceria;$11-30;149;40.6841934772;-74.0018677711;151 Union St New York NY 11231;New York;NY;italian
/biz/francescos-brooklyn;Francesco’s;Under $10;58;40.683556;-73.999441;529 Henry St Brooklyn NY 11231;Brooklyn;NY;italian,pizza
/biz/franks-deli-brooklyn;Frank’s Deli;Under $10;12;40.679045;-73.995672;Corner of Smith St and 2nd Pl Brooklyn NY 11231;Brooklyn;NY;delis
/biz/handsome-drakes-food-and-drink-brooklyn;Handsome Drake’s Food & Drink;$11-30;16;40.6832897;-74.0033282;257 Columbia St Brooklyn NY 11231;Brooklyn;NY;newamerican,breakfast_brunch,sandwiches
/biz/henrys-local-new-york;Henry’s Local;Under $10;40;40.6816699;-74.000845;570 Henry St New York NY 11231;New York;NY;cafes,coffee
/biz/mama-marias-restaurant-brooklyn;Mama Maria’s Restaurant;$11-30;84;40.6835404;-73.9951331;307 Court St Brooklyn NY 11231;Brooklyn;NY;italian
/biz/mcdonalds-brooklyn-17;McDonald’s;$11-30;8;40.6735279;-73.9991376;357 Hamilton Ave Brooklyn NY 11231;Brooklyn;NY;hotdogs,burgers
/biz/mezcals-mexican-restaurant-brooklyn;Mezcal’s Mexican Restaurant;$11-30;44;40.6760994;-73.9991768;522 Court St Brooklyn NY 11231;Brooklyn;NY;tex-mex,mexican
/biz/phils-crummy-corner-brooklyn;Phil’s Crummy Corner;$11-30;33;40.681087;-74.004261;323 Columbia St Brooklyn NY 11231;Brooklyn;NY;sportsbars,latin,spanish
/biz/sals-pizzeria-brooklyn-3;Sal’s Pizzeria;Under $10;83;40.6835769;-73.9950902;305 Court St Brooklyn NY 11231;Brooklyn;NY;pizza
/biz/take-a-break-and-ill-bake-cafe-and-creperie-brooklyn;Take A Break & I’ll Bake Cafe & Creperie;$11-30;6;40.6760769;-73.9986832;489 Court St Brooklyn NY 11231;Brooklyn;NY;bakeries,creperies,icecream
/biz/angelas-pizzeria-brooklyn;Angela’s Pizzeria;Under $10;29;40.6847149;-73.8690694;3435 Fulton St Brooklyn NY 11208;Brooklyn;NY;pizza
/biz/daves-brooklyn;Dave’s;Under $10;14;40.6731548;-73.8701608;507 Pine St Brooklyn NY 11208;Brooklyn;NY;caribbean
/biz/dominos-pizza-brooklyn;Domino’s Pizza;$11-30;30;40.6723548;-73.8914092;2196 Pitkin Ave Brooklyn NY 11207;Brooklyn;NY;pizza,chicken_wings,sandwiches
/biz/maxs-deli-brooklyn;Max’s Deli;$11-30;6;40.67594;-73.897615;2623 Atlantic Ave Brooklyn NY 11207;Brooklyn;NY;delis
/biz/mcdonalds-brooklyn-39;McDonald’s;Under $10;18;40.6762287;-73.8906843;2800 Atlantic Ave Brooklyn NY 11207;Brooklyn;NY;burgers,hotdogs
/biz/original-napolis-pizza-brooklyn-2;Original Napoli’s Pizza;Under $10;24;40.6732385;-73.8696811;594 Crescent St Brooklyn NY 11208;Brooklyn;NY;pizza,italian
/biz/sal-and-pauls-pizzeria-brooklyn;Sal & Paul’s Pizzeria;Under $10;25;40.669406;-73.911043;1686 Pitkin Ave Brooklyn NY 11212;Brooklyn;NY;pizza
/biz/bklyn-burro-clinton-hill-2;B’klyn Burro;$11-30;26;40.6827188;-73.9640973;922 Fulton St Clinton Hill NY 11238;Clinton Hill;NY;mexican,vegan,vegetarian
/biz/castros-restaurant-brooklyn;Castro’s Restaurant;Under $10;233;40.6938559;-73.964426;511 Myrtle Ave Brooklyn NY 11205;Brooklyn;NY;mexican
/biz/gallitos-express-clinton-hill;Gallito’s Express;$11-30;31;40.6833451;-73.9672963;852 Fulton St Clinton Hill NY 11238;Clinton Hill;NY;mexican
/biz/gannis-pizza-brooklyn;Ganni’s Pizza;Under $10;75;40.6942064;-73.9578598;652 Myrtle Ave Brooklyn NY 11205;Brooklyn;NY;pizza
/biz/ginos-pizzeria-brooklyn-7;Gino’s Pizzeria;Under $10;42;40.6941867;-73.9607807;585 Myrtle Ave Brooklyn NY 11205;Brooklyn;NY;pizza,italian
/biz/johns-coffee-donut-shop-brooklyn;John’s Coffee Donut Shop;Under $10;50;40.6936268;-73.9660888;481 Myrtle Avenue Brooklyn NY 11205;Brooklyn;NY;diners
/biz/lions-den-brooklyn;Lion’s Den;$11-30;13;40.6813984;-73.9583631;557 Classon Ave Brooklyn NY 11238;Brooklyn;NY;caribbean
/biz/luigis-pizzeria-brooklyn-4;Luigi’s Pizzeria;Under $10;200;40.6896463916;-73.9654789677;326 Dekalb Ave Brooklyn NY 11205;Brooklyn;NY;pizza
/biz/margots-pizza-brooklyn;Margot’s Pizza;$11-30;5;40.683555;-73.9663928;919 Fulton St Brooklyn NY 11238;Brooklyn;NY;pizza
/biz/mekelburgs-brooklyn;Mekelburg’s;$11-30;109;40.687523;-73.962323;293 Grand Ave Brooklyn NY 11238;Brooklyn;NY;gourmet,newamerican,bars
/biz/mikes-coffee-shop-brooklyn;Mike’s Coffee Shop;Under $10;163;40.6896417;-73.9652903;328 Dekalb Ave Brooklyn NY 11205;Brooklyn;NY;diners,coffee,breakfast_brunch
/biz/nathans-famous-brooklyn-7;Nathan’s Famous;Under $10;2;40.6939795;-73.9610479;569 Myrtle Ave Brooklyn NY 11205;Brooklyn;NY;hotdog
/biz/putnams-pub-and-cooker-brooklyn;Putnam’s Pub & Cooker;$11-30;305;40.693321;-73.969045;419 Myrtle Ave Brooklyn NY 11205;Brooklyn;NY;gastropubs,newamerican,pubs
/biz/sams-pizza-brooklyn;Sam’s Pizza;Under $10;9;40.690526;-73.957081;486 Dekalb Ave Brooklyn NY 11205;Brooklyn;NY;pizza
/biz/tonys-pizza-spot-brooklyn;Tony’s Pizza Spot;Under $10;31;40.690584;-73.96016;431 DeKalb Ave Brooklyn NY 11205;Brooklyn;NY;pizza
/biz/wrays-caribbean-and-seafood-cuisine-brooklyn;Wray’s Caribbean and Seafood Cuisine;$11-30;134;40.6937586;-73.9647817;503 Myrtle Ave Brooklyn NY 11205;Brooklyn;NY;caribbean,seafood
/biz/buddys-burrito-and-taco-bar-brooklyn;Buddy’s Burrito & Taco Bar;Under $10;125;40.685341;-73.994661;260 Court St Brooklyn NY 11231;Brooklyn;NY;mexican,hotdogs
/biz/codys-american-bar-and-grill-brooklyn;Cody’s American Bar & Grill;$11-30;86;40.6887559;-73.9931261;154 Court St Brooklyn NY 11201;Brooklyn;NY;tradamerican,bars
/biz/natures-grill-brooklyn-8;Nature’s Grill;$11-30;219;40.6893017;-73.9928307;138 Court St Brooklyn NY 11201;Brooklyn;NY;sandwiches,breakfast_brunch,tradamerican
/biz/sams-brooklyn;Sam’s;$11-30;177;40.685893;-73.9944769;238 Court St Brooklyn NY 11201;Brooklyn;NY;italian,pizza
/biz/claudines-brooklyn-2;Claudine’s;$11-30;81;40.6812556;-73.9939204;311 Smith St Brooklyn NY 11231;Brooklyn;NY;italian,pizza
/biz/dellaroccos-brick-oven-pizza-brooklyn;Dellarocco’s Brick Oven Pizza;$11-30;179;40.6950374;-73.9962186;214 Hicks St Brooklyn NY 11201;Brooklyn;NY;pizza,italian,beerbar
/biz/kevins-brooklyn;Kevin’s;$11-30;101;40.6791489;-74.0105783;277A Van Brunt St Brooklyn NY 11231;Brooklyn;NY;seafood
/biz/mex-carrolls-diner-brooklyn;Mex Carroll’s Diner;$11-30;13;40.685536;-74.0026935;192 Columbia St Brooklyn NY 11231;Brooklyn;NY;diners,mexican,newamerican
/biz/applebees-new-york-10;Applebee’s;$11-30;129;40.5758861;-73.9802984;1217 Surf Ave New York NY 11224;New York;NY;tradamerican,sportsbars,burgers
/biz/chris-greggs-grill-house-brooklyn;Chris Gregg’s Grill House;$11-30;1;40.5738787;-73.9810103;3070 Stillwell Ave Brooklyn NY 11224;Brooklyn;NY;seafood,tradamerican
/biz/dominos-pizza-brooklyn-6;Domino’s Pizza;$11-30;55;40.579327;-73.9804848;1208 Neptune Ave Brooklyn NY 11224;Brooklyn;NY;pizza,chicken_wings,sandwiches
/biz/gargiulos-brooklyn-2;Gargiulo’s;$11-30;132;40.576366;-73.982241;2911 W 15th St Brooklyn NY 11224;Brooklyn;NY;italian,seafood
/biz/grimaldis-pizzeria-brooklyn-3;Grimaldi’s Pizzeria;$11-30;170;40.5758281;-73.9800897;1215 Surf Ave Brooklyn NY 11224;Brooklyn;NY;pizza
/biz/mcdonalds-brooklyn-51;McDonald’s;Under $10;17;40.5795658;-73.9751413;606 Neptune Ave Brooklyn NY 11224;Brooklyn;NY;hotdogs,burgers
/biz/nathans-famous-brooklyn;Nathan’s Famous;Under $10;911;40.575274;-73.9814432;1310 Surf Ave Brooklyn NY 11224;Brooklyn;NY;hotdog,hotdogs
/biz/not-rays-leos-pizza-brooklyn;Not Ray’s Leo’s Pizza;Under $10;14;40.575342;-73.994064;2726 Mermaid Ave Brooklyn NY 11224;Brooklyn;NY;pizza
/biz/papa-johns-pizza-brooklyn-17;Papa John’s Pizza;Under $10;13;40.578724;-73.9845239;1612 Neptune Ave Brooklyn NY 11224;Brooklyn;NY;pizza
/biz/pauls-daughter-new-york;Paul’s Daughter;Under $10;34;40.5734544303;-73.978310881;1001 Boardwalk New York NY 11224;New York;NY;hotdog
/biz/rubys-bar-and-grill-coney-island;Ruby’s Bar & Grill;$11-30;108;40.5733854467;-73.9801937536;1213 Riegelmann Boardwalk Coney Island NY 11224;Coney Island;NY;tradamerican,divebars
/biz/toms-coney-island-brooklyn;Tom’s Coney Island;$11-30;135;40.573335;-73.98058;1229 Boardwalk W Brooklyn NY 11224;Brooklyn;NY;tradamerican,breakfast_brunch
/biz/alis-original-roti-shop-brooklyn;Ali’s Original Roti Shop;Under $10;63;40.6664242;-73.9311325;337 Utica Ave Brooklyn NY 11213;Brooklyn;NY;caribbean,indpak
/biz/bergn-brooklyn;Berg’n;$11-30;224;40.6771371;-73.957225;899 Bergen St Brooklyn NY 11238;Brooklyn;NY;bars,newamerican,venues
/biz/centanni-brooklyn;Cent’Anni;$11-30;249;40.6730907423;-73.9573492245;742 Franklin Ave Brooklyn NY 11238;Brooklyn;NY;italian
/biz/chavelas-brooklyn-2;Chavela’s;$11-30;718;40.6734473;-73.9571974;736 Franklin Ave Brooklyn NY 11238;Brooklyn;NY;mexican,bars,sandwiches
/biz/chris-caribean-american-restaurant-brooklyn-2;Chris’ Caribean American Restaurant;Under $10;25;40.675463;-73.949988;613 Nostrand Ave Brooklyn NY 11216;Brooklyn;NY;caribbean
/biz/frenchys-food-truck-brooklyn;Frenchy’s Food Truck;Under $10;16;40.6706988393;-73.9577984065;341 Eastern Pkwy Brooklyn NY 11238;Brooklyn;NY;coffee,bakeries,french
/biz/git-it-n-git-crown-heights;Git-It-N’-Git;Under $10;11;40.6758010037;-73.9419993619;1229 Bergen St Crown Heights NY 11213;Crown Heights;NY;chicken_wings,fishnchips,hotdogs
/biz/gladys-brooklyn-2;Glady’s;$11-30;236;40.671705;-73.957887;788 Franklin Ave Brooklyn NY 11238;Brooklyn;NY;caribbean
/biz/landhaus-at-bergn-brooklyn;Landhaus at Berg’n;$11-30;40;40.6773075;-73.9573236;899 Bergen St Brooklyn NY 11238;Brooklyn;NY;sandwiches,newamerican,burgers
/biz/toms-brooklyn;Tom’s;$11-30;969;40.674477;-73.963419;782 Washington Ave Brooklyn NY 11238;Brooklyn;NY;diners,tradamerican,breakfast_brunch
/biz/danys-pizza-restaurant-brooklyn;Dany’s Pizza Restaurant;Under $10;5;40.690582;-73.869648;956 Jamaica Ave Brooklyn NY 11208;Brooklyn;NY;pizza
/biz/enzos-pizza-ozone-park-2;Enzo’s Pizza;$11-30;32;40.6844394;-73.8595442;8102 Rockaway Blvd Ozone Park NY 11416;Ozone Park;NY;italian
/biz/joes-pizzeria-brooklyn;Joe’s Pizzeria;Under $10;19;40.678772;-73.86797;1121 Liberty Ave Brooklyn NY 11208;Brooklyn;NY;pizza
/biz/mikes-pizzeria-brooklyn;Mike’s Pizzeria;Under $10;30;40.6837512;-73.8726041;3337 Fulton St Brooklyn NY 11208;Brooklyn;NY;pizza
/biz/neirs-tavern-woodhaven-2;Neir’s Tavern;$11-30;52;40.689768;-73.8635299;87-48 78th St Woodhaven NY 11421;Woodhaven;NY;bars,tradamerican
/biz/pops-restaurant-woodhaven-2;Pop’s Restaurant;$11-30;37;40.6925333273;-73.8582141379;8522 Jamaica Ave Woodhaven NY 11421;Woodhaven;NY;breakfast_brunch,spanish,sandwiches
/biz/sals-pizzeria-woodhaven;Sal’s Pizzeria;Under $10;22;40.6927639;-73.858836;8507 Jamaica Ave Woodhaven NY 11421;Woodhaven;NY;pizza
/biz/wendys-brooklyn-15;Wendy’s;Under $10;23;40.6802756;-73.8779584;3183 Atlantic Ave Brooklyn NY 11208;Brooklyn;NY;hotdogs,burgers
/biz/buffalos-famous-brooklyn;Buffalo’s Famous;Under $10;87;40.6472579617;-73.9689118699;1111 Church Ave Brooklyn NY 11218;Brooklyn;NY;chicken_wings,icecream
/biz/fishermans-cove-brooklyn;Fisherman’s Cove;Under $10;33;40.6503633;-73.9603194;2025 Church Ave Brooklyn NY 11226;Brooklyn;NY;tradamerican,caribbean
/biz/fishermans-cove-brooklyn-2;Fisherman’s Cove;Under $10;57;40.6355863233;-73.962741416;4 Newkirk Plz Brooklyn NY 11226;Brooklyn;NY;caribbean
/biz/georges-brooklyn-2;George’s;$11-30;37;40.6390295;-73.9684543;753 Coney Island Ave Brooklyn NY 11218;Brooklyn;NY;diners
/biz/hamiltons-brooklyn-3;Hamilton’s;$11-30;203;40.648573;-73.977245;2826 Fort Hamilton Pkwy Brooklyn NY 11218;Brooklyn;NY;bars,newamerican,breakfast_brunch
/biz/mamma-lucias-restaurant-brooklyn;Mamma Lucia’s Restaurant;$11-30;29;40.635193;-73.9612388;1701 Foster Ave Brooklyn NY 11230;Brooklyn;NY;italian
/biz/mimis-hummus-brooklyn;Mimi’s Hummus;$11-30;282;40.6403317;-73.966759;1209 Cortelyou Rd Brooklyn NY 11218;Brooklyn;NY;mideastern,moroccan,vegan
/biz/pablos-restaurant-brooklyn;Pablo’s Restaurant;Under $10;21;40.6343771;-73.9625702;43 Newkirk Plz Brooklyn NY 11226;Brooklyn;NY;coffee,diners
/biz/peppas-jerk-chicken-brooklyn;Peppa’s Jerk Chicken;Under $10;121;40.6549297;-73.9598769;738 Flatbush Ave Brooklyn NY 11226;Brooklyn;NY;caribbean,chickenshop,salad
/biz/soldiers-restaurant-brooklyn;Soldier’s Restaurant;Under $10;34;40.6559105;-73.9503798;1278 Nostrand Ave Brooklyn NY 11226;Brooklyn;NY;caribbean
/biz/suzys-roti-parlour-brooklyn;Suzy’s Roti Parlour;Under $10;36;40.646649;-73.9704131;907 Church Ave Brooklyn NY 11218;Brooklyn;NY;caribbean
/biz/uncles-shack-and-grill-brooklyn-2;Uncle’s Shack & Grill;Under $10;49;40.6425936;-73.9513547;1117 Rogers Ave Brooklyn NY 11226;Brooklyn;NY;tradamerican,fishnchips,salad
/biz/lees-villa-brooklyn;Lee’s Villa;Under $10;21;40.6915505;-73.986446;152 Lawrence St Brooklyn NY 11201;Brooklyn;NY;chinese
/biz/los-papis-brooklyn;Los Papi’s;Under $10;52;40.7021028;-73.9845351;77 Bridge St Brooklyn NY 11201;Brooklyn;NY;latin
/biz/lucianos-brooklyn;Luciano’s;$11-30;63;40.6941682656;-73.98501736;15 Metrotech Ctr Brooklyn NY 11201;Brooklyn;NY;italian,pizza,sandwiches
/biz/mcdonalds-brooklyn-26;McDonald’s;Under $10;17;40.6906935;-73.9863096;420 Fulton St Brooklyn NY 11201;Brooklyn;NY;burgers,hotdogs
/biz/pollo-d-oro-downtown-brooklyn-2;Pollo D’ Oro;$11-30;110;40.6949059702;-73.9833294452;306 Gold St Downtown Brooklyn NY 11201;Downtown Brooklyn;NY;peruvian,latin,seafood
/biz/sophies-cuban-cuisine-brooklyn-2;Sophie’s Cuban Cuisine;$11-30;91;40.690619;-73.987474;27 Smith St Brooklyn NY 11201;Brooklyn;NY;cuban,sandwiches
/biz/zams-brooklyn;Zam’s;Under $10;4;40.6921116;-73.9886428;415 Fulton St Brooklyn NY 11201;Brooklyn;NY;sandwiches
/biz/ccs-cafe-new-york-2;CC’s Cafe;$11-30;72;40.7116876;-73.9945726;41 Monroe St New York NY 10002;New York;NY;cafes,breakfast_brunch,newamerican
/biz/grimaldis-brooklyn-4;Grimaldi’s;$11-30;3992;40.702569463;-73.9932476119;1 Front St Brooklyn NY 11201;Brooklyn;NY;pizza
/biz/ignazios-brooklyn;Ignazio’s;$11-30;262;40.703137;-73.9937356;4 Water St Brooklyn NY 11201;Brooklyn;NY;pizza
/biz/ignazios-pizza-brooklyn;Ignazio’s Pizza;$11-30;5;40.703137;-73.9937356;4 Water St Brooklyn NY 11201;Brooklyn;NY;pizza
/biz/jeremys-ale-house-new-york;Jeremy’s Ale House;Under $10;225;40.7076928;-74.0020822;228 Front St New York NY 10038;New York;NY;divebars,seafood,pubs
/biz/pedros-mexican-bar-and-restaurant-brooklyn;Pedro’s Mexican Bar & Restaurant;$11-30;341;40.70253;-73.9864993;73 Jay St Brooklyn NY 11201;Brooklyn;NY;mexican
/biz/taco-dumbo-jersey-city;Taco Dumbo;$11-30;2;40.7005575464;-73.9882573572;56 Prospect St Dumbo Heights Jersey City NY 07307;Jersey City;NY;latin
/biz/artichoke-basilles-pizza-brooklyn;Artichoke Basille’s Pizza;$11-30;7;40.6191666;-74.0301387;9102 4th Ave Brooklyn NY 11209;Brooklyn;NY;pizza
/biz/brooklyns-pizza-joint-brooklyn;Brooklyn’s Pizza Joint;Under $10;21;40.612392;-74.011632;1406 86th St Brooklyn NY 11228;Brooklyn;NY;pizza
/biz/davids-pizza-brooklyn;David’s Pizza;Under $10;18;40.6313054;-74.0077069;6305 Fort Hamilton Parkway Brooklyn NY 11219;Brooklyn;NY;pizza
/biz/dominos-pizza-brooklyn-23;Domino’s Pizza;$11-30;56;40.6188412;-74.0093289;7722 13th Ave Brooklyn NY 11228;Brooklyn;NY;pizza,chicken_wings,sandwiches
/biz/jimmys-place-brooklyn;Jimmy’s Place;$11-30;42;40.6222784;-74.0057392;7118 13th Ave Brooklyn NY 11228;Brooklyn;NY;diners
/biz/lellos-pizza-brooklyn;Lello’s Pizza;Under $10;6;40.6344784;-73.9375598;4018 Glenwood Rd Brooklyn NY 11210;Brooklyn;NY;pizza
/biz/lindas-restaurant-and-bakery-brooklyn;Linda’s Restaurant & Bakery;Under $10;25;40.652141;-73.926741;5322 Church Ave Brooklyn NY 11203;Brooklyn;NY;newamerican
/biz/papa-johns-pizza-brooklyn-110;Papa John’s Pizza;Under $10;10;40.6353781;-73.918676;1701 Ralph Ave Brooklyn NY 11236;Brooklyn;NY;pizza
/biz/rubys-palm-grove-takeout-restaurant-brooklyn;Ruby’s Palm Grove Takeout Restaurant;Under $10;1;40.641406;-73.937241;4122 Ave D Brooklyn NY 11203;Brooklyn;NY;caribbean,soup
/biz/tonys-pizzeria-brooklyn-3;Tony’s Pizzeria;Under $10;3;40.6371133;-73.9191383;1622 Ralph Ave Brooklyn NY 11236;Brooklyn;NY;pizza
/biz/yolies-caribbean-restaurant-brooklyn;Yolie’s Caribbean Restaurant;$11-30;5;40.6448551;-73.9224761;5722 Clarendon Rd Brooklyn NY 11203;Brooklyn;NY;haitian
/biz/papa-johns-pizza-brooklyn-107;Papa John’s Pizza;$11-30;5;40.676452;-73.8895569;2838 Atlantic Ave Brooklyn NY 11207;Brooklyn;NY;pizza
/biz/983-bushwicks-living-room-brooklyn;983-Bushwick’s Living Room;$11-30;278;40.703085;-73.933402;983 Flushing Ave Brooklyn NY 11206;Brooklyn;NY;comfortfood,tradamerican
/biz/carmines-pizzeria-brooklyn;Carmine’s Pizzeria;Under $10;323;40.714988;-73.944137;358 Graham Ave Brooklyn NY 11211;Brooklyn;NY;pizza,italian,sportsbars
/biz/norwinds-brooklyn;Norwind’s;$11-30;10;40.7041918;-73.9305843;1043 Flushing Ave Brooklyn NY 11237;Brooklyn;NY;bars,chicken_wings
/biz/tinas-place-brooklyn-2;Tina’s Place;Under $10;102;40.7035988;-73.9310977;1002 Flushing Ave Brooklyn NY 11206;Brooklyn;NY;diners,tradamerican
/biz/tutus-brooklyn;Tutu’s;$11-30;255;40.7041154;-73.9332078;25 Bogart St Brooklyn NY 11206;Brooklyn;NY;pubs,tradamerican,breakfast_brunch
/biz/melanies-restaurant-brooklyn;Melanie’s Restaurant;Under $10;10;40.6348046;-73.9642973;1326 Newkirk Ave Brooklyn NY 11230;Brooklyn;NY;latin,spanish
/biz/mikes-pizza-brooklyn;Mike’s Pizza;Under $10;49;40.6553397;-73.9565601;2026 Bedford Ave Brooklyn NY 11226;Brooklyn;NY;italian,pizza
/biz/dominos-pizza-brooklyn-28;Domino’s Pizza;$11-30;24;40.6333335;-73.919421;1772A Ralph Ave Brooklyn NY 11236;Brooklyn;NY;pizza,chicken_wings,sandwiches
/biz/franks-pizza-and-restaurant-brooklyn;Frank’s Pizza & Restaurant;$11-30;78;40.6176659;-73.9318138;2134 Flatbush Ave Brooklyn NY 11234;Brooklyn;NY;pizza,salad,soup
/biz/noras-park-bench-cafe-brooklyn;Nora’s Park Bench Cafe;$11-30;52;40.6122338;-73.9409596;3019 Quentin Rd Brooklyn NY 11234;Brooklyn;NY;irish,tradamerican
/biz/wendys-brooklyn-9;Wendy’s;Under $10;13;40.6336165;-73.9281163;1601 Utica Ave Brooklyn NY 11234;Brooklyn;NY;hotdogs,burgers
/biz/wongs-kitchen-brooklyn;Wong’s Kitchen;Under $10;8;40.633776;-73.948291;1525 Flatbush Ave Brooklyn NY 11210;Brooklyn;NY;chinese
/biz/graziellas-brooklyn-11;Graziella’s;$11-30;318;40.6904512;-73.969642;232 Vanderbilt Ave Brooklyn NY 11205;Brooklyn;NY;italian,pizza,bars
/biz/marios-pizzeria-brooklyn-2;Mario’s Pizzeria;Under $10;47;40.6893567;-73.9704367;224 Dekalb Ave Brooklyn NY 11205;Brooklyn;NY;pizza
/biz/mos-fort-greene-brooklyn;Mo’s Fort Greene;$11-30;192;40.6869439;-73.9747189;80 Lafayette Ave Brooklyn NY 11217;Brooklyn;NY;pubs,tradamerican
/biz/not-rays-pizza-brooklyn;Not Ray’s Pizza;Under $10;155;40.6860598;-73.9742273;690 Fulton St Brooklyn NY 11217;Brooklyn;NY;pizza,italian
/biz/romans-brooklyn-3;Roman’s;$31-60;197;40.6896621;-73.9694973;243 DeKalb Ave Brooklyn NY 11205;Brooklyn;NY;italian
/biz/tony-romas-brooklyn;Tony Roma’s;$11-30;143;40.6831632352;-73.9732863727;673 Atlantic Ave Brooklyn NY 11217;Brooklyn;NY;seafood,steak,cocktailbars
/biz/cathys-place-brooklyn;Cathy’s Place;Under $10;40;40.6154948;-74.0316043;9526 4th Ave Brooklyn NY 11209;Brooklyn;NY;diners
/biz/delias-lounge-and-restaurant-brooklyn;Delia’s Lounge & Restaurant;$11-30;97;40.618809;-74.033272;9224 3rd Ave Brooklyn NY 11209;Brooklyn;NY;lounges,wine_bars,tradamerican
/biz/dominos-pizza-brooklyn-30;Domino’s Pizza;$11-30;52;40.6188133;-74.0296155;9105 4th Ave Brooklyn NY 11209;Brooklyn;NY;pizza,chicken_wings,sandwiches
/biz/landys-pizzeria-restaurant-brooklyn;Landy’s Pizzeria Restaurant;Under $10;12;40.617387;-74.027494;9050 Fort Hamilton Parkway Brooklyn NY 11209;Brooklyn;NY;pizza
/biz/mikes-delicatessen-brooklyn;Mike’s Delicatessen;Under $10;20;40.6157827;-74.0314304;9510 4th Ave Brooklyn NY 11209;Brooklyn;NY;delis
/biz/ninos-pizza-brooklyn;Nino’s Pizza;Under $10;130;40.6198118;-74.0328099;9110 3rd Ave Brooklyn NY 11209;Brooklyn;NY;pizza
/biz/nonnos-pizza-brooklyn;Nonno’s Pizza;Under $10;67;40.6216841;-74.0320258;8816 3rd Ave Brooklyn NY 11209;Brooklyn;NY;pizza
/biz/armandos-pizza-brooklyn-5;Armando’s Pizza;Under $10;4;40.6101565;-73.9220897;5119 Ave U Brooklyn NY 11234;Brooklyn;NY;pizza
/biz/jackies-delicatessen-brooklyn;Jackie’s Delicatessen;Under $10;18;40.6094808;-73.9313838;3522 Ave S Brooklyn NY 11234;Brooklyn;NY;delis
/biz/anthonys-place-brooklyn;Anthony’s Place;$11-30;99;40.5928912681;-73.9503596068;2812 Ocean Ave Brooklyn NY 11235;Brooklyn;NY;italian
/biz/applebees-brooklyn;Applebee’s;$11-30;131;40.5839513;-73.9432808;2505 Emmons Ave Brooklyn NY 11235;Brooklyn;NY;tradamerican,sportsbars,burgers
/biz/buckleys-brooklyn;Buckley’s;$11-30;77;40.6048523;-73.943074;2926 Ave S Brooklyn NY 11229;Brooklyn;NY;catering,tradamerican,irish
